id,genre,profit
tt1531663,Romance,-2385227.0
tt1522835,Fantasy,0.0
tt1522835,Drama,0.0
tt1522835,Horror,0.0
tt1522835,Action,0.0
tt1522835,Thriller,0.0
tt0455407,Mystery,34956140.0
tt0455407,Horror,34956140.0
tt0455407,Action,34956140.0
tt1319704,Drama,0.0
tt1319704,Thriller,0.0
tt1625340,Drama,0.0
tt1587729,War,-10000.0
tt0935075,Drama,129058.0
tt1421051,Drama,-8000000.0
tt1213012,Family,19300000.0
tt1213012,Animation,19300000.0
tt1182350,Comedy,-22000000.0
tt1182350,Drama,-22000000.0
tt1182350,Romance,-22000000.0
tt1132623,Drama,0.0
tt1618435,Mystery,0.0
tt1618435,Fantasy,0.0
tt1618435,Comedy,0.0
tt1618435,Adventure,0.0
tt1646926,Animation,0.0
tt1646926,Family,0.0
tt1646926,Comedy,0.0
tt1422020,Drama,430041.0
tt1646876,Fantasy,0.0
tt1646876,Drama,0.0
tt1646876,Family,0.0
tt1579247,Comedy,0.0
tt1579247,Romance,0.0
tt1579247,TV Movie,0.0
tt1268987,Adventure,0.0
tt1268987,Action,0.0
tt1268987,Comedy,0.0
tt1268987,Thriller,0.0
tt1302067,Comedy,121584141.0
tt1302067,Family,121584141.0
tt1302067,Animation,121584141.0
tt1302067,Adventure,121584141.0
tt1381767,Adventure,0.0
tt1247657,Comedy,0.0
tt1447972,Drama,12370930.0
tt1725156,Animation,0.0
tt1725156,Comedy,0.0
tt1498870,Comedy,0.0
tt1407061,Comedy,21520719.0
tt1407061,Drama,21520719.0
tt1407061,Romance,21520719.0
tt1673430,Animation,-3500000.0
tt1673430,Action,-3500000.0
tt1673430,Adventure,-3500000.0
tt1512235,Comedy,-2175862.0
tt1512235,Action,-2175862.0
tt1512235,Drama,-2175862.0
tt1274300,Fantasy,-19653406.0
tt1274300,Drama,-19653406.0
tt1399677,Comedy,0.0
tt1283887,Comedy,-5800000.0
tt1283887,Drama,-5800000.0
tt1283887,Family,-5800000.0
tt1278449,Comedy,-4466000.0
tt1409004,Drama,0.0
tt1409004,Romance,0.0
tt1216520,Romance,-3100000.0
tt1216520,Science Fiction,-3100000.0
tt1830577,Fantasy,0.0
tt1830577,Animation,0.0
tt1830577,Drama,0.0
tt1830577,Comedy,0.0
tt1830577,Science Fiction,0.0
tt1447793,Comedy,-1400000.0
tt1447793,Romance,-1400000.0
tt1301990,Drama,18000.0
tt1301990,Comedy,18000.0
tt1301990,Romance,18000.0
tt1727587,Animation,-550000.0
tt1727587,Fantasy,-550000.0
tt1153546,Action,-10000000.0
tt1153546,Adventure,-10000000.0
tt1153546,Fantasy,-10000000.0
tt1153546,Horror,-10000000.0
tt1782440,Adventure,0.0
tt1782440,Fantasy,0.0
tt1782440,Animation,0.0
tt1782440,Action,0.0
tt1782440,Thriller,0.0
tt1219817,Fantasy,0.0
tt1219817,Comedy,0.0
tt1219817,Science Fiction,0.0
tt1701223,Animation,0.0
tt1701223,Action,0.0
tt1640571,Action,0.0
tt1640571,Adventure,0.0
tt1640571,Thriller,0.0
tt1555064,Drama,5529194.0
tt1555064,Romance,5529194.0
tt1398428,Horror,-500000.0
tt1398428,Thriller,-500000.0
tt1494772,Action,0.0
tt1494772,Adventure,0.0
tt1494772,Animation,0.0
tt1587707,Documentary,4790751.0
tt1183911,Crime,850994.0
tt1183911,Drama,850994.0
tt1183911,Comedy,850994.0
tt1332134,Drama,-10000000.0
tt1332134,Action,-10000000.0
tt1456941,Action,-10495064.0
tt1456941,Adventure,-10495064.0
tt1456941,Drama,-10495064.0
tt1167675,Horror,0.0
tt1167675,Comedy,0.0
tt1655078,Documentary,0.0
tt1413529,Action,0.0
tt1413529,Comedy,0.0
tt1413529,Drama,0.0
tt1413529,Mystery,0.0
tt1413529,Thriller,0.0
tt1391034,Horror,0.0
tt1391034,Thriller,0.0
tt1391034,Crime,0.0
tt1391034,Mystery,0.0
tt0979434,Comedy,0.0
tt1453159,Drama,0.0
tt1453159,History,0.0
tt1453159,Romance,0.0
tt1244659,Drama,-15865707.0
tt1701991,Animation,0.0
tt1701991,Fantasy,0.0
tt1701991,Comedy,0.0
tt1701991,Science Fiction,0.0
tt1314655,Horror,23583175.0
tt1314655,Mystery,23583175.0
tt1314655,Thriller,23583175.0
tt1523483,Science Fiction,539957.0
tt1523483,Comedy,539957.0
tt1523483,Mystery,539957.0
tt1183923,Drama,42145.0
tt1456060,Action,0.0
tt1456060,Crime,0.0
tt1456060,Drama,0.0
tt1456060,Thriller,0.0
tt1340107,Drama,-15000000.0
tt1743360,Drama,0.0
tt1743360,Romance,0.0
tt1620446,Animation,0.0
tt1620446,Adventure,0.0
tt1620446,Comedy,0.0
tt1620446,Family,0.0
tt1620446,Fantasy,0.0
tt1336617,Comedy,-7000000.0
tt1336617,Drama,-7000000.0
tt1336617,Romance,-7000000.0
tt1319743,Action,-8000000.0
tt1319743,Comedy,-8000000.0
tt1319743,Crime,-8000000.0
tt1319743,Thriller,-8000000.0
tt1581835,Drama,0.0
tt1581835,Romance,0.0
tt1734067,Horror,0.0
tt1734067,Thriller,0.0
tt1522846,Horror,0.0
tt1790736,Animation,0.0
tt1790736,Action,0.0
tt1790736,Thriller,0.0
tt1790736,Science Fiction,0.0
tt1683876,Documentary,338987.0
tt1305583,Comedy,7409028.0
tt1535491,Drama,0.0
tt1535491,Thriller,0.0
tt1535491,Foreign,0.0
tt1679332,Animation,0.0
tt1679332,Science Fiction,0.0
tt1586740,Comedy,-104002432.0
tt1586740,Drama,-104002432.0
tt1586740,Romance,-104002432.0
tt1480660,Action,900000.0
tt1480660,Animation,900000.0
tt1480660,Science Fiction,900000.0
tt1394329,Action,0.0
tt1394329,Adventure,0.0
tt1394329,Drama,0.0
tt1394329,Family,0.0
tt1423894,Comedy,-21545699.0
tt1423894,Drama,-21545699.0
tt1221208,Drama,693181.0
tt1221208,Thriller,693181.0
tt1325014,Documentary,0.0
tt1226273,Crime,-5098661.0
tt1226273,Drama,-5098661.0
tt1226273,Mystery,-5098661.0
tt1226273,Thriller,-5098661.0
tt1407049,Horror,0.0
tt1407049,Action,0.0
tt1407049,Thriller,0.0
tt1407049,Science Fiction,0.0
tt1320291,Drama,0.0
tt1320291,Horror,0.0
tt1320291,Thriller,0.0
tt1345772,Mystery,0.0
tt1345772,Horror,0.0
tt1345772,Thriller,0.0
tt1345772,Crime,0.0
tt1386683,Comedy,0.0
tt1386683,Crime,0.0
tt1386683,Drama,0.0
tt1514041,Action,-3436033.0
tt1514041,Thriller,-3436033.0
tt1514041,Crime,-3436033.0
tt1514041,Romance,-3436033.0
tt1107319,Drama,-3944875.0
tt1107319,Comedy,-3944875.0
tt1496005,Drama,0.0
tt1100051,Crime,-2000000.0
tt1100051,Horror,-2000000.0
tt1100051,Mystery,-2000000.0
tt1830748,Animation,0.0
tt1830748,Comedy,0.0
tt1830748,Family,0.0
tt0970926,Comedy,0.0
tt1584016,Documentary,3015943.0
tt0492389,Comedy,4340177.0
tt1194417,Crime,-11416317.0
tt1194417,Comedy,-11416317.0
tt1194417,Drama,-11416317.0
tt1198101,Drama,0.0
tt1198101,Action,0.0
tt1198101,Romance,0.0
tt1265621,TV Movie,-2500000.0
tt1265621,Science Fiction,-2500000.0
tt1270835,Horror,-2447396.0
tt1270835,Comedy,-2447396.0
tt1270835,Thriller,-2447396.0
tt0790663,Romance,0.0
tt0790663,Drama,0.0
tt0374463,War,-120000000.0
tt0374463,Drama,-120000000.0
tt0374463,Action,-120000000.0
tt0374463,Adventure,-120000000.0
tt0374463,History,-120000000.0
tt1691832,Action,0.0
tt1691832,Thriller,0.0
tt1691832,Science Fiction,0.0
tt1691832,Foreign,0.0
tt1499249,Horror,-2500000.0
tt1499249,Action,-2500000.0
tt1499249,Science Fiction,-2500000.0
tt1499249,Thriller,-2500000.0
tt1174042,Romance,0.0
tt1174042,Comedy,0.0
tt1174042,Drama,0.0
tt1545097,Comedy,0.0
tt1545097,Drama,0.0
tt1545097,Family,0.0
tt1545097,TV Movie,0.0
tt1273241,Drama,0.0
tt1273241,Action,0.0
tt1273241,Thriller,0.0
tt1013860,Action,-15365938.0
tt1013860,Comedy,-15365938.0
tt1013860,Horror,-15365938.0
tt1013860,Mystery,-15365938.0
tt1013860,Science Fiction,-15365938.0
tt2009776,Family,0.0
tt2009776,History,0.0
tt2009776,Action,0.0
tt2009776,Drama,0.0
tt1241330,Horror,0.0
tt1241330,Thriller,0.0
tt1241330,Science Fiction,0.0
tt1535565,Comedy,0.0
tt1510906,Drama,0.0
tt1730704,Comedy,-500000.0
tt1049402,Drama,587000.0
tt1152822,Documentary,-2896265.0
tt1570989,Comedy,-65000.0
tt0473102,Drama,-8621007.0
tt0473102,Family,-8621007.0
tt1481572,Comedy,215576.0
tt1481572,Romance,215576.0
tt1791596,Animation,0.0
tt1340161,Comedy,-2500000.0
tt1340161,Romance,-2500000.0
tt1315216,Drama,0.0
tt1315216,Thriller,0.0
tt1315216,Crime,0.0
tt1315216,Mystery,0.0
tt1711366,Animation,-2500000.0
tt1711366,Horror,-2500000.0
tt1711366,Science Fiction,-2500000.0
tt1559033,Horror,0.0
tt1559033,Thriller,0.0
tt1464580,Drama,-616755.0
tt1464580,Horror,-616755.0
tt1464580,Action,-616755.0
tt1464580,Thriller,-616755.0
tt1464580,Science Fiction,-616755.0
tt1606600,Animation,0.0
tt1606600,Action,0.0
tt1606600,Western,0.0
tt1152827,Horror,-13000000.0
tt1717578,Comedy,0.0
tt1465505,Drama,0.0
tt1465505,Thriller,0.0
tt1528227,Drama,0.0
tt1559549,Documentary,1422910.0
tt1559549,War,1422910.0
tt1032751,Adventure,-413912431.0
tt1032751,Fantasy,-413912431.0
tt1032751,Action,-413912431.0
tt1032751,Western,-413912431.0
tt1032751,Thriller,-413912431.0
tt1433813,Documentary,0.0
tt1320239,Comedy,-5650813.0
tt1320239,Thriller,-5650813.0
tt1470171,Drama,0.0
tt1470171,Mystery,0.0
tt1470171,Thriller,0.0
tt1533013,Drama,63931.0
tt1599351,Animation,0.0
tt1599351,Comedy,0.0
tt1599351,Family,0.0
tt1599351,Mystery,0.0
tt1537481,Animation,0.0
tt1537481,Family,0.0
tt1400526,Action,-4400000.0
tt1400526,Adventure,-4400000.0
tt1400526,Comedy,-4400000.0
tt1340773,Action,10.0
tt1340773,Comedy,10.0
tt1340773,Drama,10.0
tt1533084,Horror,0.0
tt1533084,Thriller,0.0
tt1196340,Drama,-9944911.0
tt1196340,Action,-9944911.0
tt1196340,Thriller,-9944911.0
tt1341167,Comedy,3302314.0
tt1341167,Crime,3302314.0
tt1341167,Drama,3302314.0
tt0445054,Drama,0.0
tt0445054,Horror,0.0
tt0445054,Thriller,0.0
tt1418646,Drama,-7347125.0
tt1418646,History,-7347125.0
tt1418646,War,-7347125.0
tt1694508,Action,0.0
tt1694508,Adventure,0.0
tt1694508,Drama,0.0
tt1694508,Horror,0.0
tt1694508,Science Fiction,0.0
tt1233192,Drama,0.0
tt1233192,Thriller,0.0
tt1233192,Crime,0.0
tt1661099,Action,0.0
tt1661099,Thriller,0.0
tt1661099,Romance,0.0
tt1322306,Foreign,0.0
tt1322306,Horror,0.0
tt1322306,Thriller,0.0
tt1196204,Drama,0.0
tt1196204,Comedy,0.0
tt1588412,Comedy,0.0
tt1703049,Action,0.0
tt1703049,Comedy,0.0
tt1703049,Animation,0.0
tt1396557,Comedy,178174.0
tt1396557,Documentary,178174.0
tt1209378,Comedy,0.0
tt1209378,Drama,0.0
tt1560970,Drama,0.0
tt1754109,History,0.0
tt1754109,Music,0.0
tt1634013,Adventure,0.0
tt1634013,Drama,0.0
tt1634013,History,0.0
tt1634013,Romance,0.0
tt1174693,Comedy,-2000000.0
tt1174693,Drama,-2000000.0
tt1174693,Romance,-2000000.0
tt1356864,Music,0.0
tt1356864,Comedy,0.0
tt1356864,Drama,0.0
tt1212454,Family,1279.0
tt1212454,Drama,1279.0
tt1212454,Romance,1279.0
tt1212454,Comedy,1279.0
tt1381505,Comedy,0.0
tt1381505,Drama,0.0
tt1268204,Documentary,-1312284.0
tt1268204,Foreign,-1312284.0
tt1805516,Documentary,0.0
tt1361313,Comedy,-6546921.0
tt1637976,Comedy,0.0
tt1637976,Drama,0.0
tt1390535,Drama,0.0
tt1390535,Horror,0.0
tt1390535,Thriller,0.0
tt1705773,Action,0.0
tt1705773,Horror,0.0
tt1705773,Science Fiction,0.0
tt1322385,Drama,0.0
tt1322385,Foreign,0.0
tt1419950,Drama,0.0
tt1419950,Science Fiction,0.0
tt1419950,Thriller,0.0
tt1403988,Comedy,-4376180.0
tt1403988,Drama,-4376180.0
tt1403988,Romance,-4376180.0
tt0959329,Crime,-2000000.0
tt0959329,Drama,-2000000.0
tt0959329,Horror,-2000000.0
tt0959329,Thriller,-2000000.0
tt1691338,Comedy,0.0
tt1691338,Science Fiction,0.0
tt1580426,Science Fiction,0.0
tt1580426,Thriller,0.0
tt1580426,Drama,0.0
tt1600701,Horror,0.0
tt1600701,Thriller,0.0
tt1523267,Science Fiction,-5000000.0
tt1731767,Animation,0.0
tt1731767,Comedy,0.0
tt1731767,Family,0.0
tt1563719,Action,-2300000.0
tt1563719,Adventure,-2300000.0
tt1563719,Thriller,-2300000.0
tt1571724,Drama,0.0
tt1405500,Drama,37000000.0
tt1600058,Drama,0.0
tt1600058,Romance,0.0
tt1683970,Thriller,0.0
tt1683970,Horror,0.0
tt1937329,Horror,0.0
tt1438216,Drama,0.0
tt1566648,Documentary,0.0
tt1740047,Comedy,951179.0
tt1740047,Drama,951179.0
tt1298594,Drama,0.0
tt1298594,Horror,0.0
tt1298594,Thriller,0.0
tt1572491,Drama,-3781334.0
tt1572491,Action,-3781334.0
tt1572491,Thriller,-3781334.0
tt1572491,Foreign,-3781334.0
tt1558741,Crime,0.0
tt1341710,Horror,0.0
tt1223980,Horror,0.0
tt1486670,Horror,-1300000.0
tt1486670,Thriller,-1300000.0
tt1438534,Horror,0.0
tt1438534,Thriller,0.0
tt1438534,Foreign,0.0
tt1575539,Drama,0.0
tt1575539,Romance,0.0
tt1278469,Drama,0.0
tt1103273,Comedy,10967.0
tt1619880,Horror,0.0
tt1619880,Comedy,0.0
tt1619880,Science Fiction,0.0
tt1619880,Thriller,0.0
tt1736313,Animation,0.0
tt1686039,Drama,-12000000.0
tt1604900,Thriller,0.0
tt1518812,Drama,876302.0
tt1518812,Western,876302.0
tt1341341,Comedy,22270.0
tt1341341,Romance,22270.0
tt1859438,Comedy,0.0
tt1859438,Romance,0.0
tt1320296,Action,0.0
tt1320296,Drama,0.0
tt1320296,Thriller,0.0
tt1467388,Drama,0.0
tt1371155,Comedy,-7200000.0
tt1371155,Drama,-7200000.0
tt1371155,History,-7200000.0
tt1386925,Horror,0.0
tt1386925,Action,0.0
tt1386925,Thriller,0.0
tt1386925,Science Fiction,0.0
tt1587807,Action,0.0
tt1587807,Adventure,0.0
tt1587807,Horror,0.0
tt1587807,Science Fiction,0.0
tt1754374,Animation,0.0
tt1754374,Family,0.0
tt1407084,Thriller,0.0
tt1407084,Drama,0.0
tt1407084,Action,0.0
tt1407084,Crime,0.0
tt1672087,Action,0.0
tt1401113,Action,0.0
tt1401113,Adventure,0.0
tt1401113,Animation,0.0
tt1401113,Fantasy,0.0
tt1401113,Horror,0.0
tt1340425,Documentary,0.0
tt1148200,Horror,0.0
tt1148200,Thriller,0.0
tt1561768,Thriller,-3167000.0
tt1561768,War,-3167000.0
tt1533053,Drama,0.0
tt1533053,Comedy,0.0
tt1533053,Romance,0.0
tt1545103,Documentary,0.0
tt1545103,Music,0.0
tt1334553,Comedy,14870.0
tt1334553,Thriller,14870.0
tt1334553,Crime,14870.0
tt1232838,Drama,0.0
tt1232838,Thriller,0.0
tt1563704,Drama,0.0
tt1391137,Comedy,40072596.0
tt1391137,Romance,40072596.0
tt1451423,Family,0.0
tt1451423,Fantasy,0.0
tt1451423,Horror,0.0
tt1451423,TV Movie,0.0
tt1407927,Comedy,0.0
tt1407927,Documentary,0.0
tt1407927,Drama,0.0
tt1337686,Horror,0.0
tt1337686,Science Fiction,0.0
tt1658851,Drama,0.0
tt1658851,Comedy,0.0
tt1658851,History,0.0
tt1658851,Family,0.0
tt1220634,Action,236221663.0
tt1220634,Adventure,236221663.0
tt1220634,Horror,236221663.0
tt1220634,Science Fiction,236221663.0
tt1300159,Horror,-300000.0
tt1300159,Science Fiction,-300000.0
tt1300159,Thriller,-300000.0
tt1322354,Comedy,0.0
tt1666642,Comedy,0.0
tt1666642,Romance,0.0
tt1247667,Comedy,0.0
tt1534085,Fantasy,-1100000.0
tt1534085,Science Fiction,-1100000.0
tt1534085,Horror,-1100000.0
tt1307861,Documentary,0.0
tt1307861,History,0.0
tt1188113,Mystery,0.0
tt1188113,Thriller,0.0
tt1020938,Documentary,0.0
tt1319722,Comedy,0.0
tt1319722,Drama,0.0
tt1319722,Romance,0.0
tt1462054,Action,0.0
tt1462054,Drama,0.0
tt1462054,Family,0.0
tt1462054,Thriller,0.0
tt1592503,Horror,0.0
tt1592503,Action,0.0
tt1592503,Thriller,0.0
tt1592503,Science Fiction,0.0
tt1403144,Drama,0.0
tt1403144,Romance,0.0
tt1403144,Foreign,0.0
tt1403144,Comedy,0.0
tt1453245,Horror,-2400000.0
tt1453245,Action,-2400000.0
tt1235830,Animation,0.0
tt1235830,Music,0.0
tt1235830,Romance,0.0
tt1571409,Drama,0.0
tt1452628,Drama,-8931318.0
tt1452628,Horror,-8931318.0
tt1452628,Thriller,-8931318.0
tt1684928,Romance,0.0
tt1684928,Comedy,0.0
tt1684928,Drama,0.0
tt1482989,Drama,0.0
tt1906518,Comedy,0.0
tt1906518,Romance,0.0
tt1093906,Action,-3000000.0
tt1093906,Horror,-3000000.0
tt1093906,Science Fiction,-3000000.0
tt1093906,Thriller,-3000000.0
tt1307858,Horror,0.0
tt1143896,Crime,0.0
tt1143896,Drama,0.0
tt1143896,Thriller,0.0
tt1578261,Drama,427628.0
tt1578261,Comedy,427628.0
tt1578261,Romance,427628.0
tt1578261,Foreign,427628.0
tt1558250,Documentary,0.0
tt1227378,Documentary,0.0
tt2700330,Crime,0.0
tt2700330,Documentary,0.0
tt1534084,Adventure,0.0
tt1663680,Drama,0.0
tt1663680,Family,0.0
tt1316037,Horror,0.0
tt1316037,Science Fiction,0.0
tt1714196,Comedy,0.0
tt1426320,Comedy,5980.0
tt1426320,Romance,5980.0
tt1703938,Horror,0.0
tt1396208,Drama,-5000000.0
tt1396208,Comedy,-5000000.0
tt1396208,Romance,-5000000.0
tt1396208,Foreign,-5000000.0
tt1185412,Action,-1250000.0
tt1185412,Foreign,-1250000.0
tt1699746,TV Movie,0.0
tt1699746,Fantasy,0.0
tt1699746,Comedy,0.0
tt1699746,Romance,0.0
tt1699746,Family,0.0
tt1395054,Drama,-10.0
tt1395054,Thriller,-10.0
tt1395054,Crime,-10.0
tt1376451,Comedy,0.0
tt1546036,Animation,0.0
tt1546036,Comedy,0.0
tt1595842,Comedy,0.0
tt1595842,Family,0.0
tt1712573,Drama,0.0
tt1236472,Music,0.0
tt1236472,Documentary,0.0
tt1028576,Drama,25251371.0
tt1468387,Drama,0.0
tt1468387,Comedy,0.0
tt1468387,Romance,0.0
tt1468387,Family,0.0
tt1621444,Documentary,1339650.0
tt1663633,Animation,0.0
tt1663633,Adventure,0.0
tt1667838,Drama,0.0
tt1667838,Comedy,0.0
tt1667838,Romance,0.0
tt1667838,Foreign,0.0
tt1510985,Documentary,0.0
tt1421373,Comedy,0.0
tt1827378,Action,0.0
tt1827378,Animation,0.0
tt1827378,Drama,0.0
tt1827378,Fantasy,0.0
tt1827378,Thriller,0.0
tt1595473,Documentary,-5000.0
tt1560139,Drama,40.0
tt1560139,Comedy,40.0
tt1277936,Documentary,35456.0
tt1277936,Horror,35456.0
tt1718801,Comedy,0.0
tt1571404,Drama,0.0
tt1617620,Horror,0.0
tt1617620,Thriller,0.0
tt1054677,Comedy,0.0
tt1568150,Documentary,0.0
tt1572168,Action,0.0
tt1572168,Thriller,0.0
tt0137523,Drama,49552563.11892769
tt0133093,Action,524298420.32665765
tt0133093,Science Fiction,524298420.32665765
tt0169547,Drama,446775287.0720161
tt0120915,Adventure,1059439453.0986631
tt0120915,Action,1059439453.0986631
tt0120915,Science Fiction,1059439453.0986631
tt0120616,Adventure,439691854.196123
tt0120616,Fantasy,439691854.196123
tt0120616,Horror,439691854.196123
tt0120616,Action,439691854.196123
tt0120616,Thriller,439691854.196123
tt0120689,Fantasy,294013269.34508467
tt0120689,Drama,294013269.34508467
tt0120689,Crime,294013269.34508467
tt0167404,Mystery,828376877.8853972
tt0167404,Thriller,828376877.8853972
tt0167404,Drama,828376877.8853972
tt0143145,Adventure,296935598.919822
tt0143145,Action,296935598.919822
tt0143145,Thriller,296935598.919822
tt0139134,Drama,85614946.55595401
tt0139134,Romance,85614946.55595401
tt0139134,Thriller,85614946.55595401
tt0162661,Drama,138853201.63563502
tt0162661,Fantasy,138853201.63563502
tt0162661,Thriller,138853201.63563502
tt0162661,Mystery,138853201.63563502
tt0120855,Adventure,0.0
tt0120855,Animation,0.0
tt0120855,Drama,0.0
tt0120855,Family,0.0
tt0163651,Comedy,293860115.3982445
tt0163651,Romance,293860115.3982445
tt0137494,Romance,191651091.33772182
tt0137494,Drama,191651091.33772182
tt0137494,Mystery,191651091.33772182
tt0120363,Animation,517095744.517915
tt0120363,Comedy,517095744.517915
tt0120363,Family,517095744.517915
tt0147800,Comedy,49060899.8874346
tt0147800,Romance,49060899.8874346
tt0147800,Drama,49060899.8874346
tt0125439,Comedy,421370599.2752295
tt0145660,Crime,363838260.7609704
tt0145660,Adventure,363838260.7609704
tt0145660,Action,363838260.7609704
tt0145660,Comedy,363838260.7609704
tt0145660,Science Fiction,363838260.7609704
tt0171804,Crime,12489158.751587661
tt0171804,Drama,12489158.751587661
tt0140352,Drama,-38892075.26896778
tt0140352,Thriller,-38892075.26896778
tt0177789,Comedy,59802660.2833755
tt0177789,Family,59802660.2833755
tt0177789,Science Fiction,59802660.2833755
tt0120663,Drama,127097522.2116811
tt0120601,Fantasy,12911968.421456404
tt0120601,Drama,12911968.421456404
tt0120601,Comedy,12911968.421456404
tt0122933,Comedy,126828446.399064
tt0122933,Crime,126828446.399064
tt0164912,Fantasy,218789027.93793702
tt0145681,Drama,102752342.51734251
tt0145681,Mystery,102752342.51734251
tt0145681,Thriller,102752342.51734251
tt0145681,Crime,102752342.51734251
tt0120891,Action,68207780.98393899
tt0120891,Adventure,68207780.98393899
tt0120891,Comedy,68207780.98393899
tt0120891,Drama,68207780.98393899
tt0120891,Science Fiction,68207780.98393899
tt0120657,Adventure,-128681336.0874055
tt0120657,Fantasy,-128681336.0874055
tt0120657,Action,-128681336.0874055
tt0146675,Action,146599575.526524
tt0146675,Fantasy,146599575.526524
tt0146675,Horror,146599575.526524
tt0146675,Mystery,146599575.526524
tt0124315,Drama,84492936.41629231
tt0129167,Adventure,-61316945.126206405
tt0129167,Animation,-61316945.126206405
tt0129167,Family,-61316945.126206405
tt0129167,Fantasy,-61316945.126206405
tt0129167,Science Fiction,-61316945.126206405
tt0149261,Horror,17866251.714368284
tt0149261,Action,17866251.714368284
tt0149261,Thriller,17866251.714368284
tt0149261,Science Fiction,17866251.714368284
tt0158983,Animation,-27490109.7784807
tt0158983,Comedy,-27490109.7784807
tt0158983,Music,-27490109.7784807
tt0120784,Drama,93762377.58555901
tt0120784,Action,93762377.58555901
tt0120784,Thriller,93762377.58555901
tt0120784,Crime,93762377.58555901
tt0163187,Comedy,313462533.79483545
tt0163187,Romance,313462533.79483545
tt0160862,Comedy,121960512.15907179
tt0160862,Romance,121960512.15907179
tt0150377,Drama,141170298.48106647
tt0150377,Mystery,141170298.48106647
tt0150377,Thriller,141170298.48106647
tt0150377,Crime,141170298.48106647
tt0144117,Action,-7814428.930277355
tt0144117,Thriller,-7814428.930277355
tt0144117,Crime,-7814428.930277355
tt0151804,Comedy,3701756.657286402
tt0151804,Crime,3701756.657286402
tt0159097,Drama,5772107.51355747
tt0159097,Romance,5772107.51355747
tt0182789,Comedy,-8247032.933544025
tt0182789,Science Fiction,-8247032.933544025
tt0185937,Horror,324612379.63422614
tt0185937,Mystery,324612379.63422614
tt0142688,Horror,26707162.65282701
tt0142688,Mystery,26707162.65282701
tt0142688,Thriller,26707162.65282701
tt0174856,Drama,31359985.474749595
tt0139809,Thriller,3356526.695318401
tt0139809,Science Fiction,3356526.695318401
tt0139809,Mystery,3356526.695318401
tt0142342,Comedy,262598481.68196517
tt0142342,Drama,262598481.68196517
tt0163988,Drama,-41889691.0910183
tt0163988,Thriller,-41889691.0910183
tt0134273,Thriller,74116869.09641719
tt0134273,Crime,74116869.09641719
tt0134273,Mystery,74116869.09641719
tt0120655,Fantasy,27035724.444899406
tt0120655,Comedy,27035724.444899406
tt0120655,Adventure,27035724.444899406
tt0172493,Drama,-52362113.863772795
tt0238414,Animation,0.0
tt0238414,Family,0.0
tt0238414,Comedy,0.0
tt0171363,Horror,14646867.940523997
tt0171363,Thriller,14646867.940523997
tt0171363,Fantasy,14646867.940523997
tt0171363,Mystery,14646867.940523997
tt0141098,Comedy,24725625.795985907
tt0124298,Comedy,6889571.312682897
tt0124298,Romance,6889571.312682897
tt0131369,Comedy,-104724227.727545
tt0139462,Drama,50895995.620433
tt0144214,Crime,117429700.9167687
tt0144214,Drama,117429700.9167687
tt0144214,Mystery,117429700.9167687
tt0144214,Thriller,117429700.9167687
tt0145531,Horror,27544739.171874814
tt0145531,Thriller,27544739.171874814
tt0164181,Horror,11955693.535543598
tt0164181,Mystery,11955693.535543598
tt0164181,Thriller,11955693.535543598
tt0126886,Comedy,0.0
tt0141369,Action,-98178963.4945741
tt0141369,Adventure,-98178963.4945741
tt0141369,Comedy,-98178963.4945741
tt0141369,Family,-98178963.4945741
tt0175880,Drama,14991015.315787397
tt0120596,Comedy,-18442437.8700611
tt0120458,Horror,-79838229.8673235
tt0120458,Action,-79838229.8673235
tt0120458,Science Fiction,-79838229.8673235
tt0134119,Thriller,116241621.57088621
tt0134119,Crime,116241621.57088621
tt0134119,Drama,116241621.57088621
tt0139414,Horror,39101950.4756509
tt0139414,Comedy,39101950.4756509
tt0139414,Action,39101950.4756509
tt0139414,Science Fiction,39101950.4756509
tt0139414,Thriller,39101950.4756509
tt0165710,Comedy,-38987370.38904129
tt0132347,Adventure,-50055548.3484924
tt0132347,Fantasy,-50055548.3484924
tt0132347,Action,-50055548.3484924
tt0132347,Comedy,-50055548.3484924
tt0132347,Science Fiction,-50055548.3484924
tt0165798,Action,0.0
tt0165798,Crime,0.0
tt0165798,Drama,0.0
tt0120910,Music,14235386.813990012
tt0120910,Animation,14235386.813990012
tt0120910,Family,14235386.813990012
tt0120910,Fantasy,14235386.813990012
tt0139239,Crime,28735833.266462516
tt0139239,Comedy,28735833.266462516
tt0139239,Thriller,28735833.266462516
tt0151738,Romance,77974033.88954501
tt0151738,Comedy,77974033.88954501
tt0151738,Drama,77974033.88954501
tt0128278,Drama,-104.724227727545
tt0128278,Mystery,-104.724227727545
tt0128278,Thriller,-104.724227727545
tt0132477,Drama,0.0
tt0132477,Family,0.0
tt0120188,Action,43198743.93761191
tt0120188,Adventure,43198743.93761191
tt0120188,Comedy,43198743.93761191
tt0125664,Comedy,-45248157.8026549
tt0125664,Drama,-45248157.8026549
tt0125664,Romance,-45248157.8026549
tt0120620,Drama,-15708634.159131903
tt0120620,Thriller,-15708634.159131903
tt0207972,Music,0.0
tt0207972,Family,0.0
tt0207972,Comedy,0.0
tt0185371,Horror,28597675.829033002
tt0185371,Mystery,28597675.829033002
tt0185371,Thriller,28597675.829033002
tt0120860,Crime,-6545264.23297161
